ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.13675360329444064,0.6299429311531145,0.4597426519661496,0.9918510510774368,0.19057867049258728,0.07893859163279003,-0.8114139280797728,-0.974786811807653,-0.160268201203571,1
0.10785953177257525,0.5217650566487776,0.4736125154477025,0.9897521139356541,0.15601693207014714,-0.031040250520017073,-0.44206837692394846,-1.1725872527459968,-0.12072545463593398,1
0.09309345568703212,0.5521812027458797,0.4905227876873291,0.9915739598160336,0.1462720546385885,-0.19998991360436272,-0.39046650554333917,-1.1407888307067546,-0.32592594479033954,1
0.10625850340136055,0.6152917505030181,0.4930918846411804,0.992794852681416,0.15745967741935485,-0.09706769117605034,-0.7574468339234715,-1.046430325103586,-0.1357488004496239,1
0.11717752234993614,0.5839049140279996,0.4559365223534161,0.9960282183422143,0.16475869809203142,0.09237545688595705,-0.8180278215075513,-1.4077645897247066,0.03889385522944355,1
0.08486590038314176,0.5737866817155756,0.4443925516549475,0.9950888310170694,0.127942238267148,0.1730446494728125,-0.3930683909636017,-1.2252446863030133,0.23097222327327183,1
0.0988095238095238,0.5222604704532415,0.44870454038375723,0.9972036225973145,0.15682569674067076,0.08974606510311273,-0.3020976186870034,-1.3483240156792609,-0.19481656767799338,1
0.09618573797678276,0.5255926724137931,0.45396937725167263,0.9970875525235355,0.1564396493594066,0.08081258171026756,-0.4168193898054739,-1.259509434596203,0.06776570542313154,1
0.07703488372093023,0.5297718297498903,0.43624999999999997,0.9970208877104089,0.13737687921202696,0.1701362899095203,-0.15955350709104177,-1.220646526395599,-0.08099201904148279,1
0.11568075117370892,0.4914502164502164,0.530961018637075,0.9710209354698383,0.15217391304347827,-0.04558545362362253,-0.4086718281827443,-1.2073401807371622,0.3360069588686616,1
0.09763313609467456,0.5626107226107226,0.4890479312354312,0.9816076231653795,0.12242626599888703,0.0866935680529663,-0.9501313462599017,-1.4179007154445107,0.3966921543511108,0
0.1264321608040201,0.5990461049284579,0.47562134999320926,0.985598207557044,0.1502627806975633,0.14535326660404918,-0.9262108585298493,-1.4184943527902547,0.27412944978696796,0
0.08456854665108555,0.5960358514724712,0.4981945216355697,0.9826000240429648,0.11796499656829101,0.031144918222694596,-0.842592412577579,-1.4205580766227157,0.10903977216412208,0
0.10623353819139596,0.59024094404013,0.44484618916437096,0.9797136851214123,0.14160327677004095,0.19532956701819784,-0.7552804930810229,-1.4200567975527156,-0.03729784571402828,0
0.10335286458333333,0.5396899606299213,0.4450459317585302,0.9759315257259924,0.12475442043222004,0.21564330649269264,-0.8500387408018802,-1.4876059791373386,-0.04499222505608591,0
0.08660130718954248,0.4146296768957912,0.4773161242585896,0.9820757726278753,0.2028395061728395,-0.04586667734313138,0.30222793503756684,-1.2947596935519625,-1.0568289725585491,0
0.09976780185758514,0.48372199151188794,0.4872197950267445,0.971678352496023,0.22491711743151283,-0.06958173233307802,-0.03207239399193153,-1.2268402356233599,-1.1075707298136033,0
0.09523809523809523,0.5082044652180399,0.509025128402291,0.9685413522647792,0.1975271860569045,-0.10912340896757557,-0.13080149907634164,-1.3104291842129883,-1.2021929376140679,0
0.08691308691308691,0.4651027851458886,0.47307900432900435,0.9724516312283913,0.21952373442674658,-0.025764091959617152,0.09479880809172758,-1.204113794772555,-1.0627811952921264,0
0.09953795379537954,0.5154292617590671,0.5238903625110521,0.9717302658343688,0.22284616521353628,-0.2078129462384765,-0.15494202677427032,-1.1890477375678483,-1.1666192993517341,0
0.09412284577993814,0.46880024438870666,0.4006157239133727,0.9814143141199922,0.1831273508866201,-0.09514052915181158,-0.035101058264582964,-0.770413384209363,-0.8579515221831984,0
0.11722417840375587,0.5012163091187929,0.4582648884021694,0.9711288730103013,0.2329106544235534,-0.12017918392754148,-0.20564147485717488,-1.067654139422067,-0.652503443439135,0
0.0856186924089513,0.41283166723775755,0.4073525678991455,0.9677083258144379,0.15608439156084392,0.15735927739756558,0.3511188985211451,-1.192365504679462,-0.1623053975877502,0
0.10627202255109232,0.5462340386157547,0.46604774535809024,0.9584267126007306,0.20176612255820175,-0.17068920069149746,-0.1577641809167529,-1.374706903991168,-0.9420321014651378,0
0.11943772942967142,0.47611468238483495,0.4605834337733094,0.9577635190550768,0.20988042794210196,-0.1320234192525652,0.1432672929908736,-1.4015854123337386,-0.9009838064195796,0
0.18319509556437072,0.5615018461675342,0.5275590551181102,0.944922478711964,0.24056827150749802,-0.12174730888865926,-0.2539688822604518,-1.14021815874026,-0.4923596423096934,0
0.18504464285714287,0.47302849819059106,0.49699724280544544,0.9435247536597755,0.24056877539175855,-0.09149484008777176,0.30578178755991364,-1.077747012989867,-0.23374287916329894,0
0.15761619880349748,0.5782812284809254,0.41313423535695215,0.965285669969987,0.2329139748384903,0.05729811581339157,-0.038681605807177596,-0.8652937295090197,-0.4005192967026483,0
0.13457152166829586,0.5625871303837405,0.3947024134968367,0.9625044273048989,0.2292852185981957,0.20288847452434874,0.046555786329840164,-0.6793720306838273,-0.45831571128726,0
0.16871069182389936,0.486269027648338,0.4966589882009531,0.9659020377050878,0.3348938826466916,-0.08823700596723288,0.23881538086196352,-1.0609959597073255,-0.33771485259939826,0
0.09462592202318229,0.5294329278739078,0.42432193306281846,0.8962561880081682,0.15579458709229702,0.6941613326680909,-0.41393315158704097,-0.4196030600501808,-0.0652217703291389,0
0.06857142857142857,0.47776662440123974,0.4021754807692308,0.8596199159234018,0.12554069007142138,0.7804832232941864,-0.45185770896938476,0.43815071269160644,-0.13356725669867808,0
0.08425525092191759,0.4957430770941713,0.36379227308501016,0.8782814121693923,0.15804511278195488,0.8280650461528796,-0.26410445028349644,-0.14092285441073127,-0.0809271268607965,0
0.08662131519274377,0.5131056261946314,0.39006133133881826,0.933414850435091,0.1657986111111111,0.8033655933471971,-0.05339386424890972,-0.11288743491566766,-0.332431408438024,0
0.09435850773430392,0.4739358038297286,0.38841833068196474,0.890688220233779,0.16408227848101264,0.8610503149235896,-0.009041721406428645,0.12976011605778748,-0.42489765225562204,0
0.1480392156862745,0.4947847682119205,0.5130502532138683,0.9853731329254849,0.1988150098749177,-0.11022655514650156,-0.18429222025125674,-1.2016077296705843,-0.4192012816080788,0
0.16627027027027028,0.4796682247917618,0.4880520156046814,0.9849959157586962,0.24694926140012846,-0.09694056308071272,-0.20620062873360726,-1.2273959857095684,0.24714818177428688,0
0.17262905162064826,0.5434532088217763,0.46214981124577786,0.9809582365124782,0.25104748603351956,0.0679873598896859,-0.2495491402494687,-1.2641879311352935,0.08553687779876151,0
0.15867707172054998,0.48477751756440285,0.5018922037810135,0.985598247275386,0.23558620689655171,-0.042379024417701104,-0.06068006003257783,-1.2156261833112263,-0.10520617309995339,0
0.18857758620689655,0.5208482142857143,0.5004064039408868,0.9834738523391703,0.24639211545230552,-0.012623465741835814,-0.2590725754731113,-1.212757707633237,-0.34637842902365135,0
0.10798786653185036,0.6021905757338211,0.44654779351897084,0.9922744051498643,0.14800443458980045,0.09188463132151779,-0.7351214891446979,-1.5001982967458194,-0.02719728998398807,0
0.10701676963812887,0.523008434864105,0.4469022119907917,0.9908161469640506,0.16193656093489148,0.10958522065312916,-0.1294308364349881,-1.319700626567853,-0.4800378790115074,0
0.11811846689895471,0.5654586318303133,0.4675875962299446,0.9881538601497205,0.14656290531776914,-0.007541429340445503,-0.5861794153708662,-1.3463636175703897,-0.5150621320510598,0
0.12195121951219512,0.5666765432098765,0.44927479674796744,0.9885701544904311,0.17270494319926313,0.025358776855080773,-0.2874372354128954,-1.355946249315947,-0.5060580074474279,0
0.10704560925799864,0.6430384003913415,0.44770108473908576,0.9831420911799142,0.14967281380130876,0.05379225697267102,-0.8102384035935501,-1.3244328918842443,-0.1937706887215298,0
0.1268048128342246,0.4951393841669509,0.49362150764364787,0.9765659767820944,0.14507494646680943,0.05710912628769538,-0.40655635422641495,-1.181580409116057,0.14339828375817198,0
